"ITTER107"|"Territorio"|"TIPO_DATO8"|"Tipo dato"|"MISURA1"|"Misura"|"COICOP_EUSILC3"|"Voci di spesa"|"NUMERO_COMPONENTI"|"Numero  componenti della famiglia"|"TIPOLOGIA_FAMILIARE1"|"Tipologia familiare"|"TIPOLOGIA_FAM_MINORI"|"Famiglia con figli minori"|"TIPOLOGIA_FAM_ANZIANI"|"Famiglia con anziani"|"SEXISTAT1"|"Sesso del principale percettore"|"CLASETA5"|"Classe di età del principale percettore"|"TITOLO_STUDIO"|"Titolo di studio della persona di riferimento"|"CONDIZIONE_DICH2"|"Condizione professionale prevalente nell anno del principale percettore"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2007"|"2007"|16.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2008"|"2008"|17.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|17.3||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|17.7||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|14.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|13||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|16||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2014"|"2014"|16.3||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2015"|"2015"|15.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"1"|"uno"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2016"|"2016"|10.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2004"|"2004"|14.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2005"|"2005"|14.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2006"|"2006"|14.4||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2007"|"2007"|15||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2008"|"2008"|16.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|15.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|15.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|13.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|12||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|14.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2014"|"2014"|14.2||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2015"|"2015"|15.3||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"2"|"due"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2016"|"2016"|9.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2004"|"2004"|16.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2005"|"2005"|16.4||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2006"|"2006"|16.4||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2007"|"2007"|15.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2008"|"2008"|18.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|17||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|16.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|15.4||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|14.7||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|18||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2014"|"2014"|17.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2015"|"2015"|16.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"3"|"tre"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2016"|"2016"|10.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2004"|"2004"|19.3||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2005"|"2005"|19.8||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2006"|"2006"|17.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2007"|"2007"|19.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2008"|"2008"|20.3||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|17.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|17||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|15.7||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|17.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|20.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2014"|"2014"|18.7||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2015"|"2015"|15.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"4"|"quattro"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2016"|"2016"|12.2||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2004"|"2004"|27.7||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2005"|"2005"|28.3||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2006"|"2006"|28.5||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2007"|"2007"|25.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2008"|"2008"|27.7||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|27.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|27.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|24.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|25.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|27.4||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2014"|"2014"|29.2||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2015"|"2015"|24.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"7"|"cinque o più"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2016"|"2016"|18.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2004"|"2004"|16.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2005"|"2005"|16.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2006"|"2006"|16.2||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2007"|"2007"|16.2||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2008"|"2008"|18.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2009"|"2009"|16.1||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2010"|"2010"|16.3||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2011"|"2011"|13.6||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2012"|"2012"|13.9||
"IT"|"Italia"|"FAM_NO_SOLDI"|"famiglie che dichiarano di non avere soldi in alcuni periodi dell'anno per alcune spese (per 100 famiglie)"|"10"|"valori per cento"|"3"|"vestiti necessari"|"99"|"totale"|"99"|"totale"|"9"|"totale"|"9"|"totale"|"1"|"maschi"|"9"|"totale"|"99"|"totale"|"99"|"totale"|"2013"|"2013"|16.8||
